Produkttyp,Valor,SIX Symbol,ISIN,Basiswert,Name,Fälligkeitsdatum,Währung,Geld,Brief
Warrant mit Knock-Out,58619761,,CH0586197615,Muenchener Rueck,Open End Turbo Call Warrant,Open End,CHF,4.785999775,4.835999966
Warrant mit Knock-Out,58619759,,CH0586197599,Daimler,Open End Turbo Call Warrant,Open End,CHF,1.480000019,1.50999999
Warrant mit Knock-Out,58619757,,CH0586197573,Bayer,Open End Turbo Call Warrant,Open End,CHF,0.552999973,0.573000014
Warrant mit Knock-Out,58619756,,CH0586197565,BASF,Open End Turbo Call Warrant,Open End,CHF,0.90200001,0.931999981
Warrant mit Knock-Out,58619734,,CH0586197342,Baidu Inc,Open End Turbo Call Warrant,Open End,CHF,1.01699996,1.02699995
Warrant mit Knock-Out,58619733,,CH0586197334,Baidu Inc,Open End Turbo Call Warrant,Open End,CHF,0.968999982,0.978999972
Warrant mit Knock-Out,58619732,,CH0586197326,Bank of America,Open End Turbo Call Warrant,Open End,CHF,0.619000018,0.629000008
Warrant mit Knock-Out,58619731,,CH0586197318,Alibaba,Open End Turbo Call Warrant,Open End,CHF,1.024999976,1.034999967
Warrant mit Knock-Out,58619721,,CH0586197219,Amgen,Open End Turbo Call Warrant,Open End,CHF,0.068999998,0.079000004
Warrant mit Knock-Out,58619716,,CH0586197169,Medtronic,Open End Turbo Put Warrant,Open End,CHF,0.677999973,0.688000023
Warrant mit Knock-Out,58619710,,CH0586197102,Starbucks,Open End Turbo Put Warrant,Open End,CHF,0.755999982,0.765999973
Warrant mit Knock-Out,58619706,,CH0586197060,Microsoft,Open End Turbo Put Warrant,Open End,CHF,1.281000018,1.291000009
Mini-Future,58619660,MTOX1U,CH0586196609,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,1.68,1.69
Mini-Future,58619659,MTOX6U,CH0586196591,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,5.56,5.57
Mini-Future,58619318,,CH0586193184,EUR/USD,Short Mini-Future,Open End,CHF,0.349999994,0.351999998
Mini-Future,58619317,,CH0586193176,EUR/USD,Short Mini-Future,Open End,CHF,0.340999991,0.342999995
Mini-Future,58619316,,CH0586193168,EUR/USD,Short Mini-Future,Open End,CHF,0.333000004,0.335000008
Mini-Future,58619315,,CH0586193150,EUR/USD,Short Mini-Future,Open End,CHF,0.323000014,0.324999988
Mini-Future,58619314,,CH0586193143,USD/JPY,Long Mini-Future,Open End,CHF,0.654999971,0.656000018
Mini-Future,58619313,,CH0586193135,USD/JPY,Long Mini-Future,Open End,CHF,0.569000006,0.569999993
Mini-Future,58619312,,CH0586193127,USD/JPY,Long Mini-Future,Open End,CHF,0.483999997,0.485000014
Mini-Future,58619304,,CH0586193044,EUR/CHF,Long Mini-Future,Open End,CHF,0.441000015,0.460999995
Warrant mit Knock-Out,58619303,,CH0586193036,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,0.577000022,0.578999996
Warrant mit Knock-Out,58619302,,CH0586193028,GBP/USD,Open End Turbo Call Warrant,Open End,CHF,0.485000014,0.486999989
Warrant mit Knock-Out,58619299,,CH0586192996,EUR/GBP,Open End Turbo Put Warrant,Open End,CHF,0.67900002,0.680999994
Warrant mit Knock-Out,58619298,,CH0586192988,EUR/GBP,Open End Turbo Put Warrant,Open End,CHF,0.615999997,0.617999971
Warrant mit Knock-Out,58619297,,CH0586192970,EUR/GBP,Open End Turbo Put Warrant,Open End,CHF,0.551999986,0.55400002
Warrant mit Knock-Out,58619135,,CH0586191352,Apple,Open End Turbo Put Warrant,Open End,CHF,0.60799998,0.617999971
Warrant mit Knock-Out,58619134,,CH0586191345,Apple,Open End Turbo Put Warrant,Open End,CHF,0.725000024,0.735000014
Warrant mit Knock-Out,58619132,,CH0586191329,S&P 500 Index,Open End Turbo Call Warrant,Open End,CHF,2.142999887,2.153000116
Warrant mit Knock-Out,58619130,,CH0586191303,NASDAQ 100 Index,Open End Turbo Call Warrant,Open End,CHF,5.751999855,5.762000084
Warrant mit Knock-Out,58619123,,CH0586191238,S&P 500 Index,Turbo Call Warrant,30.03.21,CHF,2.305999994,2.315999985
Warrant mit Knock-Out,58619121,,CH0586191212,NASDAQ 100 Index,Turbo Call Warrant,30.03.21,CHF,6.464000225,6.473999977
Warrant mit Knock-Out,58619116,,CH0586191162,Dow Jones Industrial Average Index,Turbo Call Warrant,30.03.21,CHF,1.644000053,1.654000044
Warrant mit Knock-Out,58619114,,CH0586191147,NASDAQ 100 Index,Open End Turbo Put Warrant,Open End,CHF,7.938000202,7.947999954
Warrant mit Knock-Out,58619113,,CH0586191139,NASDAQ 100 Index,Open End Turbo Put Warrant,Open End,CHF,7.480000019,7.489999771
Warrant mit Knock-Out,58619110,,CH0586191105,Dow Jones Industrial Average Index,Open End Turbo Put Warrant,Open End,CHF,4.117000103,4.126999855
Warrant mit Knock-Out,58619109,,CH0586191097,Dow Jones Industrial Average Index,Open End Turbo Put Warrant,Open End,CHF,3.394000053,3.404000044
Warrant mit Knock-Out,58619108,,CH0586191089,Dow Jones Industrial Average Index,Open End Turbo Put Warrant,Open End,CHF,1.245000005,1.254999995
Warrant mit Knock-Out,58619106,,CH0586191063,Dow Jones Industrial Average Index,Turbo Put Warrant,30.03.21,CHF,5.93200016,5.941999912
Mini-Future,58619103,MDAX1U,CH0586191030,DAX,Long Mini-Future,Open End,CHF,1.94,1.95
Mini-Future,58619102,MGDAXU,CH0586191022,DAX,Long Mini-Future,Open End,CHF,2.17,2.18
Mini-Future,58619101,MVOW5U,CH0586191014,Volkswagen VZ,Long Mini-Future,Open End,CHF,1.361,1.371
Mini-Future,58619099,MDAX5U,CH0586190990,DAX,Short Mini-Future,Open End,CHF,6.69,6.7
Mini-Future,58619098,MDAX4U,CH0586190982,DAX,Short Mini-Future,Open End,CHF,3.84,3.85
Mini-Future,58619097,M1MSFU,CH0586190974,Microsoft,Long Mini-Future,Open End,CHF,0.53,0.54
Warrant mit Knock-Out,58618384,XPJTQU,CH0586183847,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,0.42,0.43
Warrant mit Knock-Out,58618383,XPITQU,CH0586183839,Platinum oz./USD,Open End Turbo Call Warrant,Open End,CHF,0.39,0.4
Mini-Future,58618369,XPJTPU,CH0586183698,Platinum oz./USD,Long Mini-Future,Open End,CHF,0.53,0.54
Mini-Future,58586221,,CH0585862219,DAX,Long Mini-Future,Open End,CHF,32.18299866,32.19200134
Mini-Future,58586220,,CH0585862201,DAX,Long Mini-Future,Open End,CHF,31.62199974,31.63100052
Mini-Future,58586219,,CH0585862193,DAX,Long Mini-Future,Open End,CHF,31.29400063,31.3029995
Mini-Future,58586218,,CH0585862185,DAX,Long Mini-Future,Open End,CHF,30.96100044,30.96999931
Mini-Future,58586217,,CH0585862177,DAX,Long Mini-Future,Open End,CHF,30.62700081,30.63599968
Mini-Future,58586216,,CH0585862169,DAX,Long Mini-Future,Open End,CHF,25.27300072,25.28199959
Mini-Future,58586201,,CH0585862011,Allianz,Short Mini-Future,Open End,CHF,0.967000008,1.01699996
Mini-Future,58586200,,CH0585862003,Allianz,Short Mini-Future,Open End,CHF,0.859000027,0.908999979
Mini-Future,58586199,,CH0585861997,Allianz,Short Mini-Future,Open End,CHF,0.749000013,0.799000025
Warrant mit Knock-Out,58586192,,CH0585861922,adidas,Open End Turbo Put Warrant,Open End,CHF,4.013999939,4.113999844
Warrant mit Knock-Out,58586191,,CH0585861914,adidas,Open End Turbo Put Warrant,Open End,CHF,3.686000109,3.786000013
Warrant mit Knock-Out,58586190,,CH0585861906,adidas,Open End Turbo Put Warrant,Open End,CHF,3.467000008,3.566999912
Warrant mit Knock-Out,58586189,,CH0585861898,adidas,Open End Turbo Put Warrant,Open End,CHF,1.712000012,1.812000036
Warrant mit Knock-Out,58586171,,CH0585861716,Muenchener Rueck,Open End Turbo Put Warrant,Open End,CHF,0.616999984,0.666999996
Warrant mit Knock-Out,58586170,,CH0585861708,Muenchener Rueck,Open End Turbo Put Warrant,Open End,CHF,0.379000008,0.42899999
Warrant mit Knock-Out,58586163,,CH0585861633,BMW,Open End Turbo Put Warrant,Open End,CHF,0.31099999,0.361000001
Warrant mit Knock-Out,58586159,,CH0585861591,Allianz,Open End Turbo Put Warrant,Open End,CHF,0.759000003,0.809000015
Warrant mit Knock-Out,58586158,,CH0585861583,Allianz,Open End Turbo Put Warrant,Open End,CHF,0.648999989,0.699000001
Warrant mit Knock-Out,58586157,,CH0585861575,Allianz,Open End Turbo Put Warrant,Open End,CHF,0.540000021,0.589999974
Warrant mit Knock-Out,58586156,,CH0585861567,Allianz,Open End Turbo Put Warrant,Open End,CHF,0.430000007,0.479999989
Warrant mit Knock-Out,58586155,,CH0585861559,Allianz,Open End Turbo Put Warrant,Open End,CHF,0.32100001,0.370999992
Warrant mit Knock-Out,58586154,,CH0585861542,Allianz,Open End Turbo Put Warrant,Open End,CHF,0.210999995,0.261000007
Warrant mit Knock-Out,58586149,,CH0585861492,SAP SE,Open End Turbo Call Warrant,Open End,CHF,1.94599998,1.996000051
Warrant mit Knock-Out,58586148,,CH0585861484,Muenchener Rueck,Open End Turbo Call Warrant,Open End,CHF,6.559999943,6.610000134
Warrant mit Knock-Out,58586146,,CH0585861468,Beiersdorf,Open End Turbo Call Warrant,Open End,CHF,0.742999971,0.792999983
Warrant mit Knock-Out,58586140,,CH0585861401,DAX,Open End Turbo Put Warrant,Open End,CHF,11.86600018,11.875
Warrant mit Knock-Out,58586139,,CH0585861393,DAX,Open End Turbo Put Warrant,Open End,CHF,9.682999611,9.692000389
Warrant mit Knock-Out,58586138,,CH0585861385,DAX,Open End Turbo Put Warrant,Open End,CHF,4.342000008,4.350999832
Warrant mit Knock-Out,58586127,,CH0585861278,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,10.36100006,10.38300037
Warrant mit Knock-Out,58586126,,CH0585861260,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,10.08300018,10.10499954
Warrant mit Knock-Out,58586125,,CH0585861252,DAX,Open End Turbo Call Warrant,Open End,CHF,36.51499939,36.52399826
Warrant mit Knock-Out,58586124,,CH0585861245,DAX,Open End Turbo Call Warrant,Open End,CHF,34.28300095,34.29199982
Warrant mit Knock-Out,58586123,,CH0585861237,DAX,Open End Turbo Call Warrant,Open End,CHF,29.32299995,29.33200073
Warrant mit Knock-Out,58585953,,CH0585859538,NASDAQ 100 Index,Open End Turbo Put Warrant,Open End,CHF,17.28000069,17.29000092
Warrant mit Knock-Out,58585951,,CH0585859512,Dow Jones Industrial Average Index,Open End Turbo Put Warrant,Open End,CHF,0.671999991,0.681999981
Mini-Future,58585863,,CH0585858639,Renault,Short Mini-Future,Open End,CHF,0.666000009,0.726000011
Mini-Future,58585855,,CH0585858555,ArcelorMittal,Short Mini-Future,Open End,CHF,0.191,0.250999987
Mini-Future,58585854,,CH0585858548,ArcelorMittal,Short Mini-Future,Open End,CHF,0.147,0.207000002
Mini-Future,58585853,,CH0585858530,ArcelorMittal,Short Mini-Future,Open End,CHF,0.103,0.163000003
Mini-Future,58585852,,CH0585858522,ArcelorMittal,Short Mini-Future,Open End,CHF,0.081,0.141000003
Mini-Future,58585851,,CH0585858514,ArcelorMittal,Short Mini-Future,Open End,CHF,0.059999999,0.119999997
Mini-Future,58585846,,CH0585858464,Euro STOXX 50 Price Index,Short Mini-Future,Open End,CHF,5.373000145,5.394999981
Mini-Future,58585845,,CH0585858456,DAX,Short Mini-Future,Open End,CHF,23.92200089,23.93099976
Warrant mit Knock-Out,58585844,,CH0585858449,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,9.241000175,9.262999535
Warrant mit Knock-Out,58585843,,CH0585858431,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,8.963999748,8.986000061
Warrant mit Knock-Out,58585842,,CH0585858423,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,3.683000088,3.704999924
Warrant mit Knock-Out,58585841,,CH0585858415,DAX,Open End Turbo Call Warrant,Open End,CHF,33.1590004,33.16799927
Warrant mit Knock-Out,58585840,,CH0585858407,DAX,Open End Turbo Call Warrant,Open End,CHF,32.06200027,32.07099915
Warrant mit Knock-Out,58585839,,CH0585858399,DAX,Open End Turbo Call Warrant,Open End,CHF,29.83600044,29.84499931
Warrant mit Knock-Out,58585838,,CH0585858381,DAX,Open End Turbo Call Warrant,Open End,CHF,28.72900009,28.73800087
Warrant mit Knock-Out,58585837,,CH0585858373,DAX,Open End Turbo Call Warrant,Open End,CHF,10.72900009,10.73799992
Warrant mit Knock-Out,58585836,,CH0585858365,DAX,Open End Turbo Call Warrant,Open End,CHF,10.47399998,10.4829998
Warrant mit Knock-Out,58585814,,CH0585858142,Aareal Bank,Open End Turbo Put Warrant,Open End,CHF,0.160999998,0.221000001
Warrant mit Knock-Out,58585812,,CH0585858126,ArcelorMittal,Open End Turbo Put Warrant,Open End,CHF,0.186000004,0.246000007
Warrant mit Knock-Out,58585811,,CH0585858118,ArcelorMittal,Open End Turbo Put Warrant,Open End,CHF,0.142000005,0.202000007
Warrant mit Knock-Out,58585810,,CH0585858100,ArcelorMittal,Open End Turbo Put Warrant,Open End,CHF,0.097999997,0.158000007
Warrant mit Knock-Out,58585809,,CH0585858092,ArcelorMittal,Open End Turbo Put Warrant,Open End,CHF,0.075999998,0.136000007
Warrant mit Knock-Out,58585808,,CH0585858084,ArcelorMittal,Open End Turbo Put Warrant,Open End,CHF,0.055,0.115000002
Warrant mit Knock-Out,58585807,,CH0585858076,ArcelorMittal,Open End Turbo Put Warrant,Open End,CHF,0.033,0.093000002
Warrant mit Knock-Out,58585806,,CH0585858068,ArcelorMittal,Open End Turbo Put Warrant,Open End,CHF,0.011,0.071000002
Warrant mit Knock-Out,58585804,,CH0585858043,AXA,Open End Turbo Put Warrant,Open End,CHF,0.245000005,0.275000006
Warrant mit Knock-Out,58585803,,CH0585858035,Volkswagen VZ,Open End Turbo Put Warrant,Open End,CHF,0.791999996,0.842000008
Mini-Future,58585802,,CH0585858027,DAX,Short Mini-Future,Open End,CHF,21.29899979,21.30800056
Mini-Future,58585801,,CH0585858019,DAX,Short Mini-Future,Open End,CHF,21.18899918,21.19799995
Mini-Future,58585800,,CH0585858001,DAX,Short Mini-Future,Open End,CHF,21.07999992,21.0890007
Mini-Future,58585799,,CH0585857995,DAX,Short Mini-Future,Open End,CHF,20.96500015,20.97400093
Mini-Future,58585798,,CH0585857987,DAX,Short Mini-Future,Open End,CHF,20.85499954,20.86400032
Mini-Future,58585797,,CH0585857979,DAX,Short Mini-Future,Open End,CHF,20.74600029,20.75499916
Mini-Future,58585796,,CH0585857961,DAX,Short Mini-Future,Open End,CHF,20.6420002,20.65099907
Mini-Future,58585795,,CH0585857953,DAX,Short Mini-Future,Open End,CHF,20.53199959,20.54100037
Mini-Future,58585794,,CH0585857946,DAX,Short Mini-Future,Open End,CHF,20.41699982,20.4260006
Mini-Future,58585793,,CH0585857938,DAX,Short Mini-Future,Open End,CHF,20.30699921,20.31599998
Mini-Future,58585792,,CH0585857920,DAX,Short Mini-Future,Open End,CHF,9.140000343,9.149000168
Mini-Future,58585791,,CH0585857912,DAX,Short Mini-Future,Open End,CHF,9.036000252,9.045000076
Mini-Future,58585790,,CH0585857904,DAX,Short Mini-Future,Open End,CHF,8.904000282,8.913000107
Mini-Future,58585789,,CH0585857896,DAX,Short Mini-Future,Open End,CHF,8.817000389,8.826000214
Mini-Future,58585788,,CH0585857888,DAX,Short Mini-Future,Open End,CHF,8.696000099,8.704999924
Mini-Future,58585787,,CH0585857870,DAX,Short Mini-Future,Open End,CHF,8.592000008,8.600999832
Mini-Future,58585786,,CH0585857862,DAX,Short Mini-Future,Open End,CHF,8.477000237,8.486000061
Mini-Future,58585785,,CH0585857854,DAX,Short Mini-Future,Open End,CHF,8.366999626,8.376000404
Mini-Future,58585784,,CH0585857847,DAX,Short Mini-Future,Open End,CHF,8.246999741,8.255999565
Mini-Future,58585783,,CH0585857839,DAX,Short Mini-Future,Open End,CHF,8.154000282,8.163000107
Mini-Future,58585782,,CH0585857821,DAX,Short Mini-Future,Open End,CHF,8.071000099,8.079999924
Mini-Future,58585781,,CH0585857813,DAX,Short Mini-Future,Open End,CHF,7.951000214,7.960000038
Mini-Future,58585780,,CH0585857805,DAX,Short Mini-Future,Open End,CHF,7.820000172,7.828999996
Mini-Future,58585770,,CH0585857706,GBP/USD,Long Mini-Future,Open End,CHF,0.824999988,0.827000022
Mini-Future,58585766,,CH0585857664,EUR/CHF,Short Mini-Future,Open End,CHF,1.66900003,1.68900001
Mini-Future,58585765,,CH0585857656,EUR/CHF,Short Mini-Future,Open End,CHF,1.271999955,1.292000055
Mini-Future,58585764,,CH0585857649,EUR/CHF,Short Mini-Future,Open End,CHF,1.072999954,1.093000054
Mini-Future,58585763,,CH0585857631,EUR/CHF,Short Mini-Future,Open End,CHF,0.973999977,0.994000018
Mini-Future,58585762,,CH0585857623,EUR/CHF,Long Mini-Future,Open End,CHF,1.995000005,2.015000105
Mini-Future,58585761,,CH0585857615,EUR/CHF,Long Mini-Future,Open End,CHF,1.79400003,1.81400001
Mini-Future,58585760,,CH0585857607,EUR/CHF,Long Mini-Future,Open End,CHF,1.593000054,1.613000035
Mini-Future,58585759,,CH0585857599,EUR/CHF,Long Mini-Future,Open End,CHF,0.405000001,0.425000012
Warrant,58585756,,CH0585857565,S&P 500 Index,Call Warrant,18.06.21,CHF,0.115999997,0.126000002
Warrant,58585755,,CH0585857557,S&P 500 Index,Call Warrant,18.06.21,CHF,0.35800001,0.368000001
Warrant,58585754,,CH0585857540,S&P 500 Index,Call Warrant,19.03.21,CHF,0.017,0.027
Warrant,58585753,,CH0585857532,Dow Jones Industrial Average Index,Call Warrant,18.06.21,CHF,0.367000014,0.377000004
Warrant,58585752,,CH0585857524,Apple,Call Warrant,17.09.21,CHF,1.059999943,1.080000043
Warrant,58585751,,CH0585857516,Tesla Inc,Call Warrant,17.06.22,CHF,1.570000052,1.580000043
Mini-Future,58585750,,CH0585857508,Silver oz./USD,Long Mini-Future,Open End,CHF,3.099999905,3.109999895
Mini-Future,58585749,,CH0585857490,Silver oz./USD,Long Mini-Future,Open End,CHF,3.025000095,3.035000086
Mini-Future,58585748,,CH0585857482,Silver oz./USD,Long Mini-Future,Open End,CHF,2.915999889,2.926000118
Mini-Future,58585747,,CH0585857474,Silver oz./USD,Long Mini-Future,Open End,CHF,2.838999987,2.848999977
Warrant mit Knock-Out,58585720,,CH0585857201,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,2.786999941,2.796999931
Warrant mit Knock-Out,58585719,,CH0585857193,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,2.694999933,2.704999924
Warrant mit Knock-Out,58585718,,CH0585857185,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,2.588000059,2.59800005
Warrant mit Knock-Out,58585717,,CH0585857177,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,2.512000084,2.522000074
Warrant mit Knock-Out,58585716,,CH0585857169,Silver oz./USD,Open End Turbo Call Warrant,Open End,CHF,2.420000076,2.430000067
Constant Leverage,58585524,,CH0585855247,S&P 500 Index,15x Long Faktor Zertifikat,Open End,CHF,6.420000076,6.449999809
Constant Leverage,58585523,,CH0585855239,S&P 500 Index,12x Long Faktor Zertifikat,Open End,CHF,6.760000229,6.78000021
Constant Leverage,58585522,,CH0585855221,S&P 500 Index,10x Long Faktor Zertifikat,Open End,CHF,6.809999943,6.829999924
Constant Leverage,58585521,,CH0585855213,S&P 500 Index,8x Long Faktor Zertifikat,Open End,CHF,6.900000095,6.909999847
Constant Leverage,58585520,,CH0585855205,S&P 500 Index,6x Long Faktor Zertifikat,Open End,CHF,6.610000134,6.619999886
Constant Leverage,58585519,,CH0585855197,Dow Jones Industrial Average Index,15x Long Faktor Zertifikat,Open End,CHF,6.75,6.769999981
Constant Leverage,58585518,,CH0585855189,Dow Jones Industrial Average Index,12x Long Faktor Zertifikat,Open End,CHF,6.860000134,6.869999886
Constant Leverage,58585517,,CH0585855171,Dow Jones Industrial Average Index,10x Long Faktor Zertifikat,Open End,CHF,6.760000229,6.769999981
Constant Leverage,58585516,,CH0585855163,Dow Jones Industrial Average Index,8x Long Faktor Zertifikat,Open End,CHF,6.829999924,6.840000153
Constant Leverage,58585515,,CH0585855155,Dow Jones Industrial Average Index,6x Long Faktor Zertifikat,Open End,CHF,6.5,6.510000229
Constant Leverage,58585514,,CH0585855148,Euro STOXX 50 Price Index,15x Long Faktor Zertifikat,Open End,CHF,5.510000229,5.53000021
Constant Leverage,58585513,,CH0585855130,Euro STOXX 50 Price Index,12x Long Faktor Zertifikat,Open End,CHF,5.96999979,5.989999771
Constant Leverage,58585512,,CH0585855122,Euro STOXX 50 Price Index,10x Long Faktor Zertifikat,Open End,CHF,6.130000114,6.150000095
Constant Leverage,58585511,,CH0585855114,Euro STOXX 50 Price Index,8x Long Faktor Zertifikat,Open End,CHF,6.340000153,6.349999905
Constant Leverage,58585510,,CH0585855106,Euro STOXX 50 Price Index,6x Long Faktor Zertifikat,Open End,CHF,6.179999828,6.190000057
Constant Leverage,58585509,,CH0585855098,Euro STOXX 50 Price Index,5x Long Faktor Zertifikat,Open End,CHF,6.059999943,6.070000172
Constant Leverage,58585508,,CH0585855080,DAX,12x Long Faktor Zertifikat,Open End,CHF,4.909999847,4.920000076
Constant Leverage,58585507,,CH0585855072,DAX,10x Long Faktor Zertifikat,Open End,CHF,5.210000038,5.21999979
Constant Leverage,58585506,,CH0585855064,DAX,8x Long Faktor Zertifikat,Open End,CHF,5.570000172,5.579999924
Constant Leverage,58585505,,CH0585855056,McDonald's,4x Short Faktor Zertifikat,Open End,CHF,5.199999809,5.21999979
Constant Leverage,58585504,,CH0585855049,Starbucks,4x Short Faktor Zertifikat,Open End,CHF,3.720000029,3.730000019
Constant Leverage,58585503,,CH0585855031,Visa,5x Short Faktor Zertifikat,Open End,CHF,3.359999895,3.380000114
Constant Leverage,58585502,,CH0585855023,Visa,4x Short Faktor Zertifikat,Open End,CHF,3.75999999,3.779999971
Constant Leverage,58585501,,CH0585855015,Microsoft,4x Short Faktor Zertifikat,Open End,CHF,3.430000067,3.450000048
Constant Leverage,58585500,,CH0585855007,MasterCard,4x Short Faktor Zertifikat,Open End,CHF,2.980000019,2.99000001
Constant Leverage,58585498,,CH0585854984,Intel,5x Short Faktor Zertifikat,Open End,CHF,0.949999988,0.959999979
Constant Leverage,58585497,,CH0585854976,Intel,4x Short Faktor Zertifikat,Open End,CHF,1.460000038,1.470000029
